Message,Ciphertext,Key
16359,5996,18794
24991,27178,10119
27193,27149,50568
24866,56428,22862
44475,45218,64570
11678,63358,3955
30073,26021,5353
50223,54222,36303
12070,41324,11546
31856,42366,15356
29685,38363,9034
8652,46686,30539
33557,63252,3721
16278,56997,5234
16404,54964,17156
57025,10282,48309
28776,21991,8207
43011,53621,21661
6522,24591,62378
1333,57558,38372
18228,2914,29169
16772,4904,60932
12001,3819,12016
61445,45371,910
64178,17312,12282
29473,50752,38903
33342,39413,14884
46070,38731,9663
23970,23736,11007
9325,39907,18599
32915,55643,7709
45411,18029,10367
49411,33175,63041
11380,7331,58327
28959,4490,22833
65444,7574,52306
60805,43415,27286
4287,37244,61485
7102,62475,60917
31210,58693,40393
61834,17756,27732
47484,23043,53311
5261,62838,17387
3315,57259,29697
12189,52697,12750
62292,5975,50331
64,45474,52304
65175,17954,57276
15022,56628,22453
32475,48234,28047
37829,21494,16502
8641,57534,4622
1558,12358,1382
46102,5283,24079
37228,12216,47140
36364,451,42015
47900,19976,5406
20861,19234,10597
9825,65435,13754
61180,63964,36009
16525,5086,41745
52908,61210,29908
10468,42791,18315
37702,4953,36988
63451,20343,63337
23590,60307,65102
44465,11531,57443
2425,47503,1947
45372,65494,49527
34314,51657,4061
41219,56662,9186
19937,64522,14191
12617,31940,6074
53785,17341,123
5262,5125,53933
32248,62028,8401
57639,4500,47481
6195,44861,59669
35186,23026,34439
27838,12151,3538
41983,25638,43655
25786,6557,50993
33395,17705,60074
50895,44028,5858
28667,37232,44945
29339,39450,5586
36124,25793,24090
45473,44661,18767
39921,1729,46472
11720,7879,28730
1500,58698,14647
15565,61898,23674
29533,65276,32327
44542,18701,23659
22563,24280,1458
15882,21083,34473
63521,9348,3320
18333,54156,52824
51960,52596,4806
49058,45830,32044
54310,14959,8562
13887,26965,4908
4743,41799,53252
25795,35415,37052
52867,16663,36372
57678,54354,36260
35371,51548,61777
37662,32814,52249
16420,12566,46178
46355,9905,9493
15105,12211,444
59923,46064,11797
61042,36762,56178
51781,15082,29007
9441,52241,56808
32307,57041,19020
2595,43157,61547
19470,44095,3102
38509,668,26498
9049,5319,24414
55407,41978,30116
14619,18399,1182
54592,5250,40869
39170,30588,36438
46053,50403,32187
46237,10342,11276
52256,42619,65357
40056,47442,41185
7684,13261,10124
1043,6460,37656
61635,52035,44680
47227,47845,39241
15419,21207,21151
16878,56005,47491
49394,55103,15266
5723,60782,54593
30287,32452,64078
5193,7690,58735
21884,53926,57257
56567,13617,61397
4794,957,58532
64121,48600,32990
51746,4207,11822
55877,215,44433
43284,61642,20160
49514,6147,30653
5135,48725,13156
54705,31711,63719
60665,59175,29578
31986,10085,63327
28034,21665,28191
32581,44727,25710
29835,64680,1341
2888,23911,56000
51933,39108,26834
11489,18730,54653
31096,17501,24914
12745,15852,57196
6250,27534,2599
20547,7141,44655
85,25381,2805
31092,43515,11112
12805,60214,18046
40697,4939,41095
50899,32302,28826
36482,26039,42426
2394,26838,16293
49631,19932,18877
5286,33665,32793
29983,21983,31679
20610,52206,18094
6812,34804,51377
38765,62110,25066
3294,35937,32912
54363,8507,39353
3443,49823,9267
51251,61704,34777
57416,48018,47821
13801,6748,47176
34814,7896,1463
9768,36109,37667
19628,43025,34593
52555,2699,7485
48867,34927,42868
42229,30980,20053
55433,36321,1632
2940,44613,65174
7165,21068,61370
55409,3065,27791
54011,61544,27864
17847,36630,2069
52303,3508,59962
43823,26231,483
56708,58106,12743
63881,51652,30375
48439,9698,17806
6265,22313,53108
53120,15208,38512
696,115,62465
1747,23922,42155
32964,10132,51295
21089,49312,9687
27158,32483,33456
14686,5281,20339
29984,64060,57135
63256,8420,16413
13605,47404,23290
5895,45892,10166
49025,61258,28746
20160,44356,4
16957,58839,42133
34997,48697,23936
12426,30156,40223
15277,58035,61627
30250,38411,46892
55341,13855,13047
43168,12486,59619
50709,461,16537
14821,18863,19804
11971,11711,40838
23916,56645,33004
41791,54069,35316
49051,15205,50653
51372,6941,64926
39472,37551,19533
14037,50200,47413
33736,65181,5354
63013,3179,59176
26298,31398,20109
45771,14192,62130
41167,62158,63338
37412,33799,26769
8936,61713,52493
11888,59346,42234
22029,103,33561
16948,34653,27322
64935,16622,53176
49160,52454,58385
40577,7457,59959
49291,26209,39277
8977,20998,3505
3128,37359,59908
19625,39352,44523
33065,6317,18321
58412,40949,31673
58563,59544,7801
155,48988,21091
46467,41535,63749
59421,31718,51097
61510,58423,53549
48836,37001,39583
57699,57458,38793
47348,190,58436
38767,47068,54466
3256,56772,28624
4918,61538,21934
33356,26538,48943
7313,60826,8452
11805,63313,38132
62381,64137,31097
36708,52617,28471
22373,60354,21289
59601,59592,35462
8316,26554,62412
33722,44673,35905
32010,33363,23233
40441,23221,12131
43041,27828,1
26329,17821,36264
33457,18539,7445
60151,22807,1974
59471,35158,43157
19553,35830,62046
12011,9457,32574
61278,15187,43107
37278,13394,16189
47144,30932,36045
51284,42186,55062
2659,25196,10903
3197,5188,39937
38795,60153,18714
45450,11182,59343
11014,24953,57473
41978,59261,51661
61924,789,1772
13859,20442,31682
65075,42351,38163
4982,55532,49931
39618,57513,5010
43211,21788,20202
9904,28140,544
60503,17893,5930
47402,31302,35141
39229,2358,60712
29799,1690,20421
52657,3545,60095
60855,7957,11278
43737,33900,2478
45626,10749,37479
7822,61539,49901
38556,41093,33470
56710,41843,60501
11894,15012,39576
8588,17452,64943
37962,47236,43858
5913,11046,44897
14781,39668,28752
25873,32028,16747
11814,33254,49037
8496,43910,217
17824,25861,47702
35749,35406,15525
55101,60382,44284
12831,13564,21141
19913,50333,17935
6679,40222,57054
678,21589,46815
60533,40561,53714
22141,4535,33139
24959,47019,6835
40170,57217,25235
43397,15908,29520
42306,8239,9839
1782,38873,7218
18890,36228,12204
30016,7180,54707
47150,62327,27683
11713,60315,48742
22041,59278,43396
12468,8841,44600
28562,26073,31373
744,56745,1136
1539,2028,46486
34687,1673,58662
52257,51856,44067
42514,21884,43140
49611,26361,10348
18666,41181,26424
18437,53202,38961
34036,5770,35244
63275,14238,48421
33,49337,23975
49834,2451,2994
62034,52227,55628
60485,4211,58186
34620,15831,28671
63045,20725,42577
16926,26337,48400
39756,36241,11245
35054,3027,7938
55745,59206,49876
51419,61491,16146
26807,10283,11705
31030,46870,36385
11874,25338,33523
34752,16561,47985
11057,49952,49305
53694,51597,37371
13469,7973,45236
34741,33622,53051
35290,29912,49201
7855,53980,29841
24113,14291,6346
23847,47447,19256
63240,62148,40638
24517,46128,43468
1829,8236,21225
1373,5399,26806
21076,14237,13279
34139,48454,10440
30869,26264,57783
33750,52873,4377
64555,17201,26742
37956,5012,59375
16031,37051,65269
26829,49271,56529
41930,40356,64286
31753,54088,7833
55663,58223,65148
22210,62725,40634
21443,17907,49678
40232,50668,59567
38383,53432,44660
32613,56805,51538
51729,4295,64027
8299,38098,23613
52480,46680,2941
16646,65375,28377
10234,62935,29579
9515,45831,34715
27184,51483,36187
3094,64694,48246
47952,63349,34495
51495,24434,65014
59274,49978,14759
47358,30816,1245
47245,12508,37404
23584,63849,4826
51651,4247,42840
5288,25734,10151
41928,34475,19455
54106,21230,18707
58375,16944,16101
56118,6635,15064
52437,20266,50443
47571,59591,35743
61269,59962,21924
53312,29084,18396
18304,53210,910
62911,36211,17104
14103,17305,62854
36269,52153,5103
51996,20953,35954
4835,15508,29464
37368,60634,35706
13537,54995,33607
37994,36608,29466
45685,43890,3080
64987,56788,32562
41869,45424,35434
22597,57060,49923
21872,43357,33983
5587,46130,51591
24361,39877,2308
26484,52304,29382
50479,54748,33477
11049,45115,34270
31604,38950,28782
4093,39379,43499
18688,25372,2567
488,36063,22561
63028,9864,28515
14995,41678,60264
55118,54899,9617
39561,22412,6076
33847,63143,65278
18583,8870,27581
42620,62512,5610
63253,63595,65359
33881,7844,38850
6455,58892,51809
55217,23129,7746
37366,62577,59690
21253,23677,5446
61789,31013,40327
32001,1380,63313
15425,37063,13493
165,26076,53520
46764,42386,19683
2428,21892,21575
27575,10780,4203
63341,13458,4528
26908,27985,5274
16210,17971,38933
42902,49474,51381
36130,28488,11798
15228,55075,11388
18653,22615,61865
25099,58434,8889
62019,24660,63952
19466,53733,49461
19757,57854,56892
47904,18898,33286
28713,9183,50290
65329,864,47842
35804,53183,35548
62085,24052,44527
48919,55991,51876
38343,35907,27326
60737,63246,63327
40495,56527,12705
19709,23546,65170
53069,57797,50982
27379,35380,24986
714,45565,2744
51190,23568,44795
60972,16420,13929
36875,42305,40722
21276,1780,44789
40097,29356,45864
32686,62933,33229
55112,51344,6005
60520,6843,10611
20816,16189,29422
21246,21573,55368
33876,49538,11981
29432,9159,41742
8134,8130,43534
30833,49867,20824
36839,40963,3645
4393,35313,26757
20523,50326,57903
36688,24932,52701
56679,22313,26232
31265,65428,595
48930,39491,43795
15603,61113,57263
63788,15757,17798
30001,36475,29405
37166,3593,29771
56166,43691,9239
31264,63840,61452
16037,19335,51055
41093,29478,701
5680,4260,56387
64779,26870,36562
49906,22583,30325
28843,10655,63384
24430,46188,36666
55389,35214,20775
47597,4044,30962
3509,38999,61546
37984,28935,46979
13175,50797,24953
56758,62720,43755
6305,60921,2924
8412,64204,39466
20427,6904,13253
2292,55331,50034
50297,26474,6668
46158,4904,17018
19177,22933,5089
33905,49565,64021
41603,7421,43409
4062,57872,24275
47147,43043,63632
12770,53832,61109
14244,20311,39963
31447,61839,60028
57314,63665,50462
52679,16587,48147
47422,17114,33361
22045,60952,39999
35875,230,9144
48187,18793,45795
39862,40011,3793
56865,26616,16883
19643,30403,56382
64506,37852,31777
16881,21882,37852
55880,8192,19541
54699,21621,54018
39488,27206,2177
43898,60785,29874
36317,44282,3931
52602,45060,4649
2921,47013,283
17006,12003,57341
31579,43408,12104
17264,60434,24018
33147,23019,56792
21557,42269,9035
9370,22782,41954
52552,6634,17176
56541,12368,36823
6772,17061,59045
13124,32404,54297
135,60523,8889
29744,24425,37233
38339,31329,29008
50385,10542,23777
2869,57951,44442
19025,15851,12547
43893,41863,26601
40101,13569,19159
45911,9388,40693
29715,19216,45119
47448,46513,6129
21378,1177,40289
43699,5925,61137
24870,41630,50190
48162,45132,34583
33872,431,63823
31405,18779,63737
39966,47995,50329
55646,44305,6242
15938,62064,48206
42598,64643,4342
29378,13056,55715
50517,65430,48875
25964,62211,45218
63324,45303,26232
61749,3176,29552
1287,46394,16468
44410,54446,54238
8264,17294,37906
23901,14395,60821
1320,4081,125
4161,13642,29716
44720,41335,29209
42521,10111,60690
21666,5370,62673
4338,6165,64639
39084,2688,45237
24832,57046,3080
55188,35671,28038
65382,57713,41557
54784,41380,24770
6077,49063,6684
37917,44072,30132
53869,17427,49477
38557,29576,14439
30247,20485,3025
48645,13491,33004
43818,24064,60266
50373,36952,5261
58675,39716,8460
52017,9315,58840
46512,46325,64087
18820,20787,25351
15752,42411,60937
65147,27423,53576
19833,53485,58034
38215,35948,45451
17237,29481,6920
18324,4632,63210
62992,21566,27825
24561,20332,30146
30265,12126,30359
31439,44188,39812
60546,55770,49476
28249,11220,28938
53957,10866,54749
2101,8889,52620
17756,35249,17895
19095,47296,14674
47411,30932,34521
62254,64119,41566
55938,51858,45969
57694,32199,39567
49419,14692,51192
46933,22278,59490
21148,34409,64221
46417,60262,2059
48023,25182,47411
53450,6136,55485
54043,52269,42619
29803,10229,39216
31150,18101,45066
20442,55906,1133
39292,50190,55868
10573,51284,17052
5584,36348,65419
50684,34667,41963
53686,38158,54092
52855,33173,54433
18207,37673,7274
55789,30176,48059
44327,8699,37174
39802,6792,35273
43352,19158,40725
53478,25433,61738
34512,27830,41820
43677,39296,42540
51595,13669,12648
33341,7917,23734
2260,37345,9466
4769,48513,42513
54261,31389,19225
58501,54824,6540
24022,778,36636
41237,24083,14086
13639,39164,55017
14726,31250,47575
25463,14030,45510
5650,38267,31518
57577,1811,1921
62938,2676,44640
34562,2674,19146
3814,25101,32016
32226,57888,25666
5633,60781,17549
38331,49960,44391
22516,46309,32982
26501,13950,9574
59956,65410,54555
25359,59400,33980
27387,29477,23697
57892,34047,36666
29951,13185,52739
34323,16948,3976
23959,36602,63701
36785,55797,27228
60758,3576,40903
51797,63144,24309
20940,27051,5142
20381,52928,745
25222,52926,7540
46582,22070,38739
48169,44396,11798
22156,1262,4488
15528,20916,51328
35714,5561,21090
25962,6435,11149
721,2191,62429
4780,24571,15993
10118,35182,8483
21983,19433,30486
10631,22751,13083
9682,47609,42684
49046,51370,52795
60915,39483,19681
54685,26517,60949
60315,32163,46202
10716,38825,50029
50978,46792,780
2997,55096,28219
30412,34375,13766
4580,21088,13810
22291,28733,41613
13871,28587,14856
40873,10482,6047
11468,49791,20020
59216,53547,21507
29786,18608,15973
22478,24573,18179
44174,35328,46713
58507,22350,16363
4062,61014,26943
31379,16349,29186
47248,27410,42289
61209,15153,52844
42103,51546,19636
16381,28977,43697
44889,42042,57388
24046,37004,35342
50849,31614,38840
22901,41321,13314
39764,62202,41008
32973,62838,50761
25903,65311,9719
34187,21934,59785
39470,57159,10552
15595,46936,20453
46865,18468,46641
39927,33572,62122
23900,2848,46754
32290,35719,31536
2388,34248,35796
2754,51474,35592
47369,62776,28795
47654,58026,4454
9133,23492,44220
22365,37942,11460
62818,43680,35736
49727,48205,31237
22846,20758,25591
57059,17935,46927
43397,41782,39507
56965,57473,5944
29719,8976,14936
37539,3793,12512
44680,42939,38483
49878,63407,17980
61561,21437,40145
61154,37735,50718
60862,6896,32670
63935,53234,5763
24853,18701,65449
6343,65140,30594
29826,64462,56260
40080,23644,10573
33680,31875,50648
2895,40044,27547
22662,23953,64242
7723,22784,53989
61267,37888,35509
47853,60355,26446
46659,19294,58768
41035,20968,35831
56210,40657,54740
17846,5470,10023
63022,47040,6590
56621,11773,61478
41583,6011,13438
30971,20440,35479
24410,35163,40861
25136,43613,53757
13601,60404,32411
14913,13822,60774
14701,8110,29076
40281,61876,40227
49203,29966,7372
48333,62424,15846
43876,7075,62900
51762,62058,426
52140,6399,47187
15429,39374,61610
3320,29045,51581
14934,44624,47429
64149,16359,19600
1624,50878,44709
28878,62691,10084
57359,62143,59546
19467,38070,38829
45737,64279,57455
60551,31876,14372
18492,16946,31035
28485,36519,21200
26126,25958,36422
3400,20687,11783
105,62871,60919
53440,44274,20909
18411,35106,52526
17573,51265,61058
17409,44809,58802
52988,10734,21874
34102,61921,14693
61829,23585,53856
61084,25375,43206
18873,34862,41655
43558,44789,59510
4747,35839,57017
27149,14422,48874
19914,17967,8774
32894,49113,63037
52896,14996,37308
16645,18121,44896
10034,13650,44550
29874,27008,1791
37732,49116,35188
55282,10679,45278
38268,55724,51995
5965,22457,62872
20714,2079,27471
23907,35283,20478
14735,59277,49072
61421,7543,63052
60578,61600,3099
46083,38979,30251
40877,63363,27252
8872,58276,64778
30930,53932,25947
47713,35616,35182
33945,58087,7780
7410,49272,44594
7956,55429,48872
42619,37474,38076
30216,27123,43865
42503,37639,61716
55848,39078,47276
7461,21115,54477
51152,51768,28992
48254,39247,13703
57992,18907,64755
1094,587,37526
41622,51446,6416
38951,18436,33559
64451,55791,11252
41915,25564,55183
65311,43799,15101
63896,57245,65366
62762,1911,41061
40478,21243,50236
2393,61795,49980
65366,10846,10062
18652,29754,21679
37521,38303,57474
43111,50657,25085
31732,62030,16133
4200,20822,59485
62213,14977,2852
63085,61925,52936
61588,37730,1376
42942,32700,3953
23282,6826,64118
27650,47098,54345
16355,22355,6103
25845,28019,22821
63557,5559,17927
31316,64472,57452
20397,811,11663
428,22607,52195
52085,7128,15614
54199,58796,63768
33598,12479,58706
526,10528,55898
64921,53693,61828
10764,33652,20317
9019,37659,11155
28803,32514,20465
33690,16711,55846
51028,17234,10306
52606,30234,44967
19928,28050,65078
15871,15488,41067
24635,8667,16651
35160,7021,2854
21260,13788,10370
59758,16036,39984
22979,176,43990
9662,19717,47667
11438,3703,38118
28233,41847,47894
58708,51739,55359
57958,10297,16697
3653,39513,56653
10306,3115,45037
48443,48158,54522
24840,57339,45210
13510,7710,21032
57050,43672,15106
35512,51735,60232
50069,63330,60387
19271,58643,49335
38426,16545,59316
22288,6253,35577
18775,2839,55216
25748,48103,7063
3928,45515,9246
53625,34141,21536
57679,58414,379
55237,36275,36983
26631,23896,6731
4861,5329,5350
33790,35942,8343
13409,8527,4276
56717,19765,11497
63821,61558,27851
58335,19097,17177
12008,22486,51923
5421,20401,61824
7234,2052,33260
21178,19892,28529
60356,9619,59937
60946,38019,4685
51657,15397,48035
57888,38947,10969
52930,54384,46986
53602,29954,39637
13031,8065,46418
8347,38396,27329
54109,40451,52183
15643,27501,6309
12466,35553,36622
5195,25205,25923
19647,34949,54808
24498,33939,59343
64126,64327,12233
29858,53141,16635
17898,58769,56114
25596,37131,28813
42610,3445,24243
7213,16770,21130
4223,52009,63317
7148,42393,54568
47683,36728,62970
4312,13302,59716
31603,35219,15649
41677,3516,2762
16308,38111,27099
3842,45074,48293
1616,32697,42540
14268,46737,15787
38768,5573,28772
52438,13960,24707
37083,31614,57125
39860,18262,19058
3158,8479,2537
44801,44731,35811
61100,58717,21121
56776,8802,46846
16871,49287,47697
49425,45178,9042
36681,47501,19598
50710,13809,24546
42506,22993,63686
25586,12646,44339
29319,44841,40839
31711,16543,64328
3747,19459,38095
12240,2971,28214
62041,15173,36833
33063,32259,60222
57337,10037,33565
1660,46063,3484
44489,19166,29770
2027,38776,46610
3367,39896,24293
64528,34473,36665
31725,32221,54850
9568,1450,2417
40878,13563,47431
22203,56771,55809
52453,31837,27894
8426,15227,61653
57881,63117,6920
64418,18489,3515
6617,10788,34552
64123,30314,63011
52019,49532,27716
22285,46564,9105
12311,58180,50915
33980,6834,62657
7868,38755,46899
47527,29113,19258
45577,42647,19926
12812,9051,3418
35498,63607,37407
54138,55468,23375
3437,15680,23114
28619,24955,24951
13386,22353,41236
3903,8027,40517
37599,32840,21304
8672,2076,55616
27668,20531,64748
13393,64237,58254
49962,32797,7990
45937,21924,52678
28132,8696,17644
